Ride,Date/Time,Wait Time
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 11:20:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 11:25:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 11:30:11,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 11:35:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 11:40:13,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 11:45:11,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 11:50:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 11:55:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 12:00:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 12:05:11,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 12:10:11,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 12:15:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 12:20:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 12:25:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 12:30:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 12:35:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 12:40:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 12:45:11,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 12:50:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 12:55:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 13:00:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 13:05:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 13:10:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 13:15:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 13:20:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 13:25:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 13:30:11,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 13:35:11,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 13:40:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 13:45:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 13:50:11,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 13:55:12,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 14:00:11,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 14:05:11,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 14:10:13,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 14:15:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 14:20:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 14:25:11,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 14:30:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 14:35:11,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 14:40:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 14:45:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 14:50:12,20
