Ride,Date/Time,Wait Time
Jurassic Park Rapids Adventure,2024-05-22 06:25:06,0
Jurassic Park Rapids Adventure,2024-05-22 06:30:08,0
Jurassic Park Rapids Adventure,2024-05-22 06:35:05,0
Jurassic Park Rapids Adventure,2024-05-22 06:40:06,0
Jurassic Park Rapids Adventure,2024-05-22 06:45:07,0
Jurassic Park Rapids Adventure,2024-05-22 06:50:07,0
Jurassic Park Rapids Adventure,2024-05-22 06:55:06,0
Jurassic Park Rapids Adventure,2024-05-22 07:00:07,0
Jurassic Park Rapids Adventure,2024-05-22 07:05:06,0
Jurassic Park Rapids Adventure,2024-05-22 07:10:07,0
Jurassic Park Rapids Adventure,2024-05-22 07:15:07,0
Jurassic Park Rapids Adventure,2024-05-22 07:20:06,0
Jurassic Park Rapids Adventure,2024-05-22 07:25:07,0
Jurassic Park Rapids Adventure,2024-05-22 07:30:08,0
Jurassic Park Rapids Adventure,2024-05-22 07:35:05,0
Jurassic Park Rapids Adventure,2024-05-22 07:40:07,0
Jurassic Park Rapids Adventure,2024-05-22 07:45:07,0
Jurassic Park Rapids Adventure,2024-05-22 07:50:06,0
Jurassic Park Rapids Adventure,2024-05-22 07:55:04,0
Jurassic Park Rapids Adventure,2024-05-22 08:00:07,0
Jurassic Park Rapids Adventure,2024-05-22 08:10:06,0
Jurassic Park Rapids Adventure,2024-05-22 08:15:07,0
Jurassic Park Rapids Adventure,2024-05-22 08:20:07,0
Jurassic Park Rapids Adventure,2024-05-22 08:25:07,0
Jurassic Park Rapids Adventure,2024-05-22 08:30:07,0
Jurassic Park Rapids Adventure,2024-05-22 08:35:06,0
Jurassic Park Rapids Adventure,2024-05-22 08:40:06,0
Jurassic Park Rapids Adventure,2024-05-22 08:45:07,0
Jurassic Park Rapids Adventure,2024-05-22 08:50:06,0
Jurassic Park Rapids Adventure,2024-05-22 08:55:07,0
Jurassic Park Rapids Adventure,2024-05-22 09:00:08,0
Jurassic Park Rapids Adventure,2024-05-22 09:05:04,0
Jurassic Park Rapids Adventure,2024-05-22 09:10:06,0
Jurassic Park Rapids Adventure,2024-05-22 09:15:07,0
Jurassic Park Rapids Adventure,2024-05-22 09:20:06,0
Jurassic Park Rapids Adventure,2024-05-22 09:25:06,0
Jurassic Park Rapids Adventure,2024-05-22 09:30:06,0
Jurassic Park Rapids Adventure,2024-05-22 09:35:06,0
Jurassic Park Rapids Adventure,2024-05-22 09:40:07,0
Jurassic Park Rapids Adventure,2024-05-22 09:45:07,0
Jurassic Park Rapids Adventure,2024-05-22 09:50:07,0
Jurassic Park Rapids Adventure,2024-05-22 09:55:06,0
Jurassic Park Rapids Adventure,2024-05-22 10:00:07,5
Jurassic Park Rapids Adventure,2024-05-22 10:05:07,5
Jurassic Park Rapids Adventure,2024-05-22 10:10:05,5
Jurassic Park Rapids Adventure,2024-05-22 10:15:06,5
Jurassic Park Rapids Adventure,2024-05-22 10:20:06,5
Jurassic Park Rapids Adventure,2024-05-22 10:25:06,5
Jurassic Park Rapids Adventure,2024-05-22 10:30:06,0
Jurassic Park Rapids Adventure,2024-05-22 10:35:06,5
Jurassic Park Rapids Adventure,2024-05-22 10:40:04,5
Jurassic Park Rapids Adventure,2024-05-22 10:45:07,5
Jurassic Park Rapids Adventure,2024-05-22 10:50:07,5
Jurassic Park Rapids Adventure,2024-05-22 10:55:05,0
Jurassic Park Rapids Adventure,2024-05-22 11:05:07,0
Jurassic Park Rapids Adventure,2024-05-22 11:15:06,0
Jurassic Park Rapids Adventure,2024-05-22 11:20:04,0
Jurassic Park Rapids Adventure,2024-05-22 11:25:06,0
Jurassic Park Rapids Adventure,2024-05-22 11:30:07,5
Jurassic Park Rapids Adventure,2024-05-22 11:35:06,5
Jurassic Park Rapids Adventure,2024-05-22 11:40:07,5
Jurassic Park Rapids Adventure,2024-05-22 11:45:07,5
Jurassic Park Rapids Adventure,2024-05-22 11:50:07,5
Jurassic Park Rapids Adventure,2024-05-22 11:55:07,5
Jurassic Park Rapids Adventure,2024-05-22 12:00:08,20
Jurassic Park Rapids Adventure,2024-05-22 12:05:07,20
Jurassic Park Rapids Adventure,2024-05-22 12:10:07,20
Jurassic Park Rapids Adventure,2024-05-22 12:15:04,20
Jurassic Park Rapids Adventure,2024-05-22 12:20:06,40
Jurassic Park Rapids Adventure,2024-05-22 12:25:03,40
Jurassic Park Rapids Adventure,2024-05-22 12:30:07,40
Jurassic Park Rapids Adventure,2024-05-22 12:35:07,40
Jurassic Park Rapids Adventure,2024-05-22 12:40:05,40
Jurassic Park Rapids Adventure,2024-05-22 12:45:05,40
Jurassic Park Rapids Adventure,2024-05-22 12:50:06,40
Jurassic Park Rapids Adventure,2024-05-22 12:55:06,40
Jurassic Park Rapids Adventure,2024-05-22 13:05:07,40
Jurassic Park Rapids Adventure,2024-05-22 13:15:06,40
Jurassic Park Rapids Adventure,2024-05-22 13:20:05,40
Jurassic Park Rapids Adventure,2024-05-22 13:25:04,40
Jurassic Park Rapids Adventure,2024-05-22 13:30:10,40
Jurassic Park Rapids Adventure,2024-05-22 13:35:06,40
Jurassic Park Rapids Adventure,2024-05-22 13:40:07,40
Jurassic Park Rapids Adventure,2024-05-22 13:50:07,40
Jurassic Park Rapids Adventure,2024-05-22 13:55:06,40
Jurassic Park Rapids Adventure,2024-05-22 14:00:05,40
Jurassic Park Rapids Adventure,2024-05-22 14:05:05,40
Jurassic Park Rapids Adventure,2024-05-22 14:10:07,40
Jurassic Park Rapids Adventure,2024-05-22 14:15:06,40
Jurassic Park Rapids Adventure,2024-05-22 14:20:07,50
Jurassic Park Rapids Adventure,2024-05-22 14:25:07,50
Jurassic Park Rapids Adventure,2024-05-22 14:30:07,50
Jurassic Park Rapids Adventure,2024-05-22 14:35:06,0
Jurassic Park Rapids Adventure,2024-05-22 14:40:07,50
Jurassic Park Rapids Adventure,2024-05-22 14:45:05,50
Jurassic Park Rapids Adventure,2024-05-22 14:50:06,50
Jurassic Park Rapids Adventure,2024-05-22 14:55:06,50
Jurassic Park Rapids Adventure,2024-05-22 15:00:06,50
Jurassic Park Rapids Adventure,2024-05-22 15:05:06,50
Jurassic Park Rapids Adventure,2024-05-22 15:10:07,0
Jurassic Park Rapids Adventure,2024-05-22 15:15:07,50
Jurassic Park Rapids Adventure,2024-05-22 15:20:04,50
Jurassic Park Rapids Adventure,2024-05-22 15:25:06,50
Jurassic Park Rapids Adventure,2024-05-22 15:30:08,50
Jurassic Park Rapids Adventure,2024-05-22 15:35:06,50
Jurassic Park Rapids Adventure,2024-05-22 15:40:07,50
Jurassic Park Rapids Adventure,2024-05-22 15:45:05,50
